Date,Portfolio_value,Portfolio_value_without_options,Portfolio_cash,Neto_coverage_ratio
1987-04-04,51672014.372865935027306973934173583984375,52681526.58231792,93791128.682317912578582763671875,0.7800047714545739706106701
1987-04-05,51672014.372865935027306973934173583984375,52681526.58231792,93791128.682317912578582763671875,0.7800047714545739706106701
1987-04-06,50785417.492865935027306973934173583984375,51726729.94231791,93791128.682317912578582763671875,0.77564190083185203779415754
1987-04-07,50588815.932865925027306973934173583984375,51519528.40231791,93791128.682317912578582763671875,0.77465032741433835408045507
1987-04-08,54238305.517442986711581647396087646484375,55103319.53578305,90709719.65578305721282958984375,0.803205213203831987539547
1987-04-09,54180005.627442996711581647396087646484375,55039719.65578306,90709719.65578305721282958984375,0.80291307306603239378784093
1987-04-10,54667304.857442986711581647396087646484375,55571318.81578306,90709719.65578305721282958984375,0.80535492440060290795578
1987-04-11,54667304.857442986711581647396087646484375,55571318.81578306,90709719.65578305721282958984375,0.80535492440060290795578
1987-04-12,54667304.857442986711581647396087646484375,55571318.81578306,90709719.65578305721282958984375,0.80535492440060290795578
1987-04-13,54702204.417442986711581647396087646484375,55612118.33578306,90709719.65578305721282958984375,0.805514772761451496563593
1987-04-14,55342006.997442986711581647396087646484375,56436521.45578306,90709719.65578305721282958984375,0.80802388667850112861301894
1987-04-15,55853404.697442976711581647396087646484375,57209318.09578306,90709719.65578305721282958984375,0.80940190196147556001296014
1987-04-16,55446404.567442996711581647396087646484375,56575718.21578306,90709719.65578305721282958984375,0.80840751910655900815838973
1987-04-17,55446404.567442996711581647396087646484375,56575718.21578306,90709719.65578305721282958984375,0.80840751910655900815838973
1987-04-18,55446404.567442996711581647396087646484375,56575718.21578306,90709719.65578305721282958984375,0.80840751910655900815838973
1987-04-19,55446404.567442996711581647396087646484375,56575718.21578306,90709719.65578305721282958984375,0.80840751910655900815838973
1987-04-20,55225005.287442976711581647396087646484375,56280519.17578305,90709719.65578305721282958984375,0.80759393749391535828459
1987-04-21,49599770.147444226711581647396087646484375,50686184.00578430,84991784.60578429698944091796875,0.79501312861226482724505732
1987-04-22,48995771.727444226711581647396087646484375,49825786.04578429,84991784.60578429698944091796875,0.7929682316753885985538938
1987-04-23,49494970.387444206711581647396087646484375,50528984.36578430,84991784.60578429698944091796875,0.7947048642297537977703839
1987-04-24,49525370.707444216711581647396087646484375,50574584.84578429,84991784.60578429698944091796875,0.7947942855783614
1987-04-25,49525370.707444216711581647396087646484375,50574584.84578429,84991784.60578429698944091796875,0.7947942855783614
1987-04-26,49525370.707444216711581647396087646484375,50574584.84578429,84991784.60578429698944091796875,0.7947942855783614
1987-04-27,49967371.477444216711581647396087646484375,51209385.92578429,84991784.60578429698944091796875,0.7962603123311577681773732
1987-04-28,49942571.637444246711581647396087646484375,51172186.16578430,84991784.60578429698944091796875,0.79618736457475106846440702
1987-04-29,49882571.637444246711581647396087646484375,51082186.16578430,84991784.60578429698944091796875,0.79601087692868534338913677
1987-04-30,49716771.767444236711581647396087646484375,50842186.16578430,84991784.60578429698944091796875,0.79547200284559087262501716
1987-05-01,49510971.347444226711581647396087646484375,50552985.80578430,84991784.60578429698944091796875,0.79475193042584026505848983
1987-05-02,49510971.347444226711581647396087646484375,50552985.80578430,84991784.60578429698944091796875,0.79475193042584026505848983
1987-05-03,49510971.347444226711581647396087646484375,50552985.80578430,84991784.60578429698944091796875,0.79475193042584026505848983
1987-05-04,49428571.427444216711581647396087646484375,50429385.92578429,84991784.60578429698944091796875,0.79450955429389365694322019
1987-05-05,49321371.747444216711581647396087646484375,50268586.40578430,84991784.60578429698944091796875,0.79419423064085716144502834
1987-05-06,48765769.927444236711581647396087646484375,49549783.88578430,84991784.60578429698944091796875,0.79188576564144532962146803
1987-05-07,51709758.764955316992991268634796142578125,52360609.11842935,81905610.31842935085296630859375,0.82006726715417742810935331
1987-05-08,51596916.476203693224999606609344482421875,52407542.42760348,87775143.747603476047515869140625,0.798767627988279387680642
1987-05-09,51596916.476203693224999606609344482421875,52407542.42760348,87775143.747603476047515869140625,0.798767627988279387680642
1987-05-10,51596916.476203693224999606609344482421875,52407542.42760348,87775143.747603476047515869140625,0.798767627988279387680642
1987-05-11,54652507.188517454763694703578948974609375,55374169.66005123,84711169.16005122661590576171875,0.82660255907638897217497685
1987-05-12,54598287.65903737092701613903045654296875,55529366.71652387,90517767.556523859500885009765625,0.80578398280732942125259793
1987-05-13,54453288.50903735092701613903045654296875,55320567.79652385,90517767.556523859500885009765625,0.80533545550604964629952742
1987-05-14,54392987.33903736092701613903045654296875,55240166.23652386,90517767.556523859500885009765625,0.805113395345457982362075
1987-05-15,54370487.33903736092701613903045654296875,55210166.23652386,90517767.556523859500885009765625,0.805030538684247059084245
1987-05-16,54370487.33903736092701613903045654296875,55210166.23652386,90517767.556523859500885009765625,0.805030538684247059084245
1987-05-17,54370487.33903736092701613903045654296875,55210166.23652386,90517767.556523859500885009765625,0.805030538684247059084245
1987-05-18,54859088.69903737092701613903045654296875,56026168.39652385,90517767.556523859500885009765625,0.8059209746967091462875109
1987-05-19,54905288.03903737092701613903045654296875,56118567.07652386,90517767.556523859500885009765625,0.80592097469670898166611557
1987-05-20,55346488.62903737092701613903045654296875,56963368.15652386,90517767.556523859500885009765625,0.80612866927985556911914884
1987-05-21,49864952.55903759092701613903045654296875,51565231.12652409,84952832.446524083614349365234375,0.79342889995990921323072390
1987-05-22,49767952.45903760092701613903045654296875,51332430.88652409,84952832.446524083614349365234375,0.7936572622103639901010045
1987-05-23,49767952.45903760092701613903045654296875,51332430.88652409,84952832.446524083614349365234375,0.7936572622103639901010045
1987-05-24,49767952.45903760092701613903045654296875,51332430.88652409,84952832.446524083614349365234375,0.7936572622103639901010045
1987-05-25,49767952.45903760092701613903045654296875,51332430.88652409,84952832.446524083614349365234375,0.7936572622103639901010045
1987-05-26,49668452.90903761092701613903045654296875,51093631.96652409,84952832.446524083614349365234375,0.793891508784926680214442
1987-05-27,52194342.11128638995303332805633544921875,53022132.64210623,81929133.34210622310638427734375,0.822181689519804362510409
1987-05-28,52204541.99128639995303332805633544921875,53056132.24210622,81929133.34210622310638427734375,0.82209869193734968428650012
1987-05-29,52138942.63128638995303332805633544921875,52852134.44210622,81929133.34210622310638427734375,0.82254297272630909427610789
1987-05-30,52138942.63128638995303332805633544921875,52852134.44210622,81929133.34210622310638427734375,0.82254297272630909427610789
1987-05-31,52138942.63128638995303332805633544921875,52852134.44210622,81929133.34210622310638427734375,0.82254297272630909427610789
1987-06-01,52162842.47128639995303332805633544921875,52917133.84210623,81929133.34210622310638427734375,0.822438005669424829181147
1987-06-02,52171842.11128638995303332805633544921875,52947132.64210623,81929133.34210622310638427734375,0.822364774576219709452290
1987-06-03,52209642.38128638995303332805633544921875,53073133.54210623,81929133.34210622310638427734375,0.82205718948442116230401
1987-06-04,51826396.47809676759924590587615966796875,52557720.65421410,87772919.57421410083770751953125,0.80093176728357162284064287
1987-06-05,51690597.21809675759924590587615966796875,52359721.37421409,87772919.57421410083770751953125,0.8005125079017656558057662
1987-06-06,51690597.21809675759924590587615966796875,52359721.37421409,87772919.57421410083770751953125,0.8005125079017656558057662
1987-06-07,51690597.21809675759924590587615966796875,52359721.37421409,87772919.57421410083770751953125,0.8005125079017656558057662
1987-06-08,51826396.47809676759924590587615966796875,52557720.65421410,87772919.57421410083770751953125,0.80093176728357162284064287
1987-06-09,51545695.77809674759924590587615966796875,52166519.45421409,87772919.57421410083770751953125,0.79996221881221150280367683
1987-06-10,54467585.261380039604422748088836669921875,54932578.83791713,84660578.737917125225067138671875,0.8275242120042321995093422
1987-06-11,54452185.191380019604422748088836669921875,54910578.73791713,84660578.737917125225067138671875,0.82747223952701093075432703
1987-06-12,54363285.961380039604422748088836669921875,54783579.83791712,84660578.737917125225067138671875,0.82717222055267068879383899
1987-06-13,54363285.961380039604422748088836669921875,54783579.83791712,84660578.737917125225067138671875,0.82717222055267068879383899
1987-06-14,54363285.961380039604422748088836669921875,54783579.83791712,84660578.737917125225067138671875,0.82717222055267068879383899
1987-06-15,54162785.481380049604422748088836669921875,54498579.23791713,84660578.737917125225067138671875,0.82648712979538260424495857
1987-06-16,54042785.481380049604422748088836669921875,54348579.23791713,84660578.737917125225067138671875,0.82595559551259313699037133
1987-06-17,56957975.147361505371972620487213134765625,57090589.56615883,81472188.686158835887908935546875,0.8559447078903148387479
1987-06-18,56957374.547361525371972620487213134765625,57089788.76615883,81472188.686158835887908935546875,0.85594225061006704552947654
1987-06-19,56901575.027361525371972620487213134765625,57015389.40615884,81472188.686158835887908935546875,0.85571395380965024919318858
1987-06-20,56901575.027361525371972620487213134765625,57015389.40615884,81472188.686158835887908935546875,0.85571395380965024919318858
1987-06-21,56901575.027361525371972620487213134765625,57015389.40615884,81472188.686158835887908935546875,0.85571395380965024919318858
1987-06-22,56825373.827361525371972620487213134765625,56913787.80615884,81472188.686158835887908935546875,0.855402186071363057606622
1987-06-23,59760663.572046260728316605091094970703125,59651088.98122227,78230689.22122228145599365234375,0.88830853611309287433208060
1987-06-24,59809463.652046300728316605091094970703125,59724289.10122229,78230689.22122228145599365234375,0.888464485397465102872655
1987-06-25,59872263.932046290728316605091094970703125,59818489.52122228,78230689.22122228145599365234375,0.88866517479642477178087518
1987-06-26,59789463.652046300728316605091094970703125,59694289.10122229,78230689.22122228145599365234375,0.888400571861105210891255
1987-06-27,59789463.652046300728316605091094970703125,59694289.10122229,78230689.22122228145599365234375,0.888400571861105210891255
1987-06-28,59789463.652046300728316605091094970703125,59694289.10122229,78230689.22122228145599365234375,0.888400571861105210891255
